/chain,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@stDevDemand,/stages/stage/@xPos,/stages/stage/@yPos
27,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Dist_0006,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Dist_0007,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0027,Dist_0007,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0028,Dist_0007,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Dist_0008,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0030,Dist_0008,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Dist_0009,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Dist_0009,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Dist_0010,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Dist_0010,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Dist_0011,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Dist_0011,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Dist_0012,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Dist_0012,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0001,Manuf_0001,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0001,Part_0260,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0002,Manuf_0002,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0002,Part_0259,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0003,Manuf_0003,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0003,Manuf_0012,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0004,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0013,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0005,Manuf_0005,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0005,Manuf_0009,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0006,Manuf_0006,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0006,Manuf_0010,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0007,Manuf_0007,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0008,Manuf_0008,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0009,Manuf_0011,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0010,Manuf_0014,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0011,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0012,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0027,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0014,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0019,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0021,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0027,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0032,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0034,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0027,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0032,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0034,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0027,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0032,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0034,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0032,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0015,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0016,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0018,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0030,Manuf_0016,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0030,Manuf_0018,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0016,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0018,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0037,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0037,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0038,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0039,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0039,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0040,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0040,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0040,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0040,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0041,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0042,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0043,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0043,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0044,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0044,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0045,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0045,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0046,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0046,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0046,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0046,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0046,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0047,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0047,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0047,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0047,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0047,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0048,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0048,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0048,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0048,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0049,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0049,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0050,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0051,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0051,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0051,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0051,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0052,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0052,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0052,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0052,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0053,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0053,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0053,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0053,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0053,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0053,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0053,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0054,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0054,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0054,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0054,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0054,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0054,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0054,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0055,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0055,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0055,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0055,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0055,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0055,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0055,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0056,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0056,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0057,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0057,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0058,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0058,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0058,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0058,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0058,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0058,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0058,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0059,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0059,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0059,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0059,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0059,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0059,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0059,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0060,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0060,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0060,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0060,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0060,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0060,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0060,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0061,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0061,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0061,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0061,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0062,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0062,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0062,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0062,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0062,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0062,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0062,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0063,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0063,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0063,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0063,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0063,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0063,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0063,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0064,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0064,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0064,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0064,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0064,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0064,Manuf_0028,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0064,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0065,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0065,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0065,Manuf_0023,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0065,Manuf_0025,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0065,Manuf_0030,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0066,Manuf_0017,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0066,Manuf_0019,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0066,Manuf_0021,,,,,,,,,,,
27,,Company Identifier,SIC Code,SIC Description,Part_0066,Manuf_0023,,,,,,,,,,,
