/chain,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
33,,Company Identifier,SIC Code,SIC Description,Dist_0021,Dist_0240,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0021,Dist_0241,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0021,Dist_0242,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0021,Manuf_0079,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0021,Manuf_0080,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0022,Dist_0243,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0023,Dist_0244,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0023,Dist_0245,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0023,Dist_0246,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0024,Dist_0247,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0025,Dist_0248,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0025,Dist_0249,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0025,Dist_0250,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0025,Dist_0251,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0026,Dist_0252,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0026,Dist_0253,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0026,Dist_0254,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0026,Dist_0255,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0026,Dist_0256,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0027,Dist_0257,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0028,Dist_0258,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0028,Dist_0259,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0028,Dist_0260,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0029,Dist_0261,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0030,Dist_0262,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0030,Dist_0263,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0030,Dist_0264,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0030,Dist_0265,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0031,Dist_0266,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0031,Dist_0267,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0031,Dist_0268,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0031,Dist_0269,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0031,Dist_0270,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0032,Dist_0271,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0033,Dist_0272,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0033,Dist_0273,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0033,Dist_0274,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0034,Dist_0275,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0035,Dist_0276,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0035,Dist_0277,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0035,Dist_0278,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0035,Dist_0279,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0036,Dist_0280,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0037,Dist_0281,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0038,Dist_0282,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0039,Dist_0283,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0040,Dist_0284,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0041,Dist_0285,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0042,Dist_0286,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0043,Dist_0287,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0044,Dist_0288,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0045,Dist_0289,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0046,Dist_0290,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0047,Dist_0291,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0048,Dist_0292,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0049,Dist_0293,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0050,Dist_0294,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0051,Dist_0295,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0051,Dist_0296,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0051,Dist_0297,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0051,Dist_0298,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0051,Dist_0299,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0052,Dist_0300,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0053,Dist_0301,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0053,Dist_0302,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0053,Dist_0303,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0054,Dist_0304,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0055,Dist_0305,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0055,Dist_0306,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0055,Dist_0307,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0055,Dist_0308,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0056,Dist_0309,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0057,Dist_0310,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0058,Dist_0311,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0059,Dist_0312,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0060,Dist_0313,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0061,Dist_0314,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0062,Dist_0315,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0063,Dist_0316,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0064,Dist_0317,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0065,Dist_0318,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0066,Dist_0319,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0067,Dist_0320,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0068,Dist_0321,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0069,Dist_0322,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0070,Dist_0323,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0071,Dist_0324,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0072,Dist_0325,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0073,Dist_0326,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0074,Dist_0327,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0075,Dist_0328,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0076,Dist_0329,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0076,Dist_0330,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0076,Dist_0331,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0076,Dist_0332,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0076,Dist_0333,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0077,Dist_0334,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0078,Dist_0335,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0078,Dist_0336,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0078,Dist_0337,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0079,Dist_0338,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0080,Dist_0339,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0080,Dist_0340,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0080,Dist_0341,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0080,Dist_0342,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0081,Dist_0343,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0082,Dist_0344,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0083,Dist_0345,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0084,Dist_0346,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0085,Dist_0347,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0086,Dist_0348,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0086,Dist_0349,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0086,Dist_0350,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0086,Dist_0351,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0086,Dist_0352,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0087,Dist_0353,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0088,Dist_0354,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0088,Dist_0355,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0088,Dist_0356,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0089,Dist_0357,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0090,Dist_0358,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0090,Dist_0359,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0090,Dist_0360,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0090,Dist_0361,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0091,Dist_0362,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0091,Dist_0363,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0091,Dist_0364,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0091,Dist_0365,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0091,Dist_0366,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0092,Dist_0367,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0093,Dist_0368,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0093,Dist_0369,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0093,Dist_0370,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0094,Dist_0371,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0095,Dist_0372,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0095,Dist_0373,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0095,Dist_0374,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0095,Dist_0375,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0096,Dist_0376,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0097,Dist_0377,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0098,Dist_0378,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0099,Dist_0379,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0100,Dist_0380,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0101,Dist_0381,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0102,Dist_0382,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0103,Dist_0383,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0104,Dist_0384,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0105,Dist_0385,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0106,Dist_0386,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0107,Dist_0387,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0108,Dist_0388,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0109,Dist_0389,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0110,Dist_0390,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0111,Dist_0391,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0112,Dist_0392,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0113,Dist_0393,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0114,Dist_0394,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0115,Dist_0395,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0116,Dist_0396,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0117,Dist_0397,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0118,Dist_0398,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0119,Dist_0399,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0120,Dist_0400,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0121,Dist_0401,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0122,Dist_0402,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0123,Dist_0403,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0124,Dist_0404,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0125,Dist_0405,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0126,Dist_0406,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0127,Dist_0407,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0128,Dist_0408,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0129,Dist_0409,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0130,Dist_0410,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0131,Dist_0411,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0131,Dist_0412,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0131,Dist_0413,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0131,Dist_0414,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0131,Dist_0415,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0132,Dist_0416,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0133,Dist_0417,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0133,Dist_0418,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0133,Dist_0419,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0134,Dist_0420,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0135,Dist_0421,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0135,Dist_0422,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0135,Dist_0423,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0135,Dist_0424,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0136,Dist_0425,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0137,Dist_0426,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0138,Dist_0427,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0139,Dist_0428,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0140,Dist_0429,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0141,Dist_0430,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0141,Dist_0431,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0141,Dist_0432,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0141,Dist_0433,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0141,Dist_0434,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0142,Dist_0435,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0143,Dist_0436,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0143,Dist_0437,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0143,Dist_0438,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0144,Dist_0439,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0145,Dist_0440,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0145,Dist_0441,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0145,Dist_0442,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0145,Dist_0443,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0146,Dist_0444,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0147,Dist_0445,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0148,Dist_0446,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0149,Dist_0447,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0150,Dist_0448,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0151,Dist_0449,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0152,Dist_0450,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0153,Dist_0451,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0154,Dist_0452,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0155,Dist_0453,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0156,Dist_0454,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0157,Dist_0455,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0158,Dist_0456,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0159,Dist_0457,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0160,Dist_0458,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0161,Dist_0459,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0162,Dist_0460,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0163,Dist_0461,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0164,Dist_0462,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0165,Dist_0463,,,,,,,,,,,,
33,,Company Identifier,SIC Code,SIC Description,Dist_0166,Dist_0464,,,,,,,,,,,,
