/chain,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@stDevDemand,/stages/stage/@xPos,/stages/stage/@yPos
25,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Retail_0040,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Retail_0041,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Retail_0042,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Retail_0043,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Retail_0044,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Retail_0045,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Retail_0046,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Retail_0047,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Retail_0048,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Retail_0049,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Retail_0050,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Retail_0051,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Retail_0052,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Retail_0053,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Retail_0054,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Retail_0055,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Dist_0006,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Retail_0056,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0057,Retail_0057,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0058,Dist_0001,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0058,Dist_0002,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0058,Dist_0003,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0058,Dist_0004,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0058,Dist_0005,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0058,Retail_0058,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0007,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0008,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0009,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0010,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0013,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0014,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0015,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0019,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0020,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0021,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0022,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0023,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0024,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0025,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0027,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0028,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Dist_0031,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Retail_0059,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0060,Dist_0011,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0060,Dist_0030,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0060,Retail_0060,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0061,Dist_0001,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0061,Dist_0002,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0061,Retail_0061,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0062,Dist_0003,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0062,Retail_0062,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0063,Dist_0004,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0063,Dist_0005,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0063,Retail_0063,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0064,Dist_0006,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0064,Retail_0064,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0065,Dist_0026,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0065,Retail_0065,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0066,Retail_0066,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0067,Retail_0067,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0068,Dist_0001,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0068,Dist_0002,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0068,Dist_0003,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0068,Dist_0004,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0068,Dist_0005,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0068,Retail_0068,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0069,Dist_0011,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0069,Dist_0026,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0069,Dist_0030,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0069,Retail_0069,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0070,Dist_0006,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0070,Dist_0010,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0070,Dist_0019,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0070,Dist_0023,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0070,Retail_0070,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0071,Dist_0018,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0071,Dist_0029,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0071,Retail_0071,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0072,Dist_0020,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0072,Dist_0025,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0072,Retail_0072,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0073,Dist_0016,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0073,Retail_0073,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0074,Retail_0074,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0075,Dist_0016,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0075,Dist_0018,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0075,Dist_0029,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0075,Retail_0075,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0076,Dist_0006,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0076,Dist_0014,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0076,Dist_0029,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0076,Retail_0076,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0077,Dist_0024,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0077,Dist_0027,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0077,Dist_0031,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0077,Retail_0077,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0078,Dist_0012,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0078,Dist_0017,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0078,Retail_0078,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Dist_0007,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Dist_0008,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Dist_0009,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Dist_0013,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Dist_0015,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Dist_0021,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Dist_0022,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Dist_0028,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Retail_0079,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0080,Dist_0012,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0080,Dist_0017,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0080,Retail_0080,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0007,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0008,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0009,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0013,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0015,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0021,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0022,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0024,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0027,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0028,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Dist_0031,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Retail_0081,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0082,Dist_0014,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0082,Retail_0082,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0083,Dist_0029,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0083,Retail_0083,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0084,Retail_0084,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0085,Retail_0085,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0086,Retail_0086,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0087,Retail_0087,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0088,Retail_0088,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0089,Retail_0089,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0090,Retail_0090,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0091,Retail_0091,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0092,Retail_0092,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0093,Retail_0093,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0094,Retail_0094,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0095,Retail_0095,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0096,Retail_0096,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0097,Retail_0097,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0098,Retail_0098,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0099,Retail_0099,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0100,Retail_0100,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0101,Retail_0101,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0102,Retail_0102,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0103,Retail_0103,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0104,Retail_0104,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0105,Retail_0105,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0106,Retail_0106,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0107,Retail_0107,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0108,Retail_0108,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0109,Retail_0109,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0110,Retail_0110,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0111,Dist_0016,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0111,Retail_0111,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0112,Dist_0010,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0112,Dist_0011,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0112,Dist_0019,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0112,Dist_0023,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0112,Dist_0030,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0112,Retail_0112,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0113,Dist_0018,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0113,Dist_0020,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0113,Dist_0025,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0113,Retail_0113,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0114,Dist_0021,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0114,Dist_0022,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0114,Retail_0114,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0115,Dist_0026,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0115,Retail_0115,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0116,Dist_0007,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0116,Dist_0008,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0116,Dist_0009,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0116,Dist_0012,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0116,Dist_0013,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0116,Dist_0015,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0116,Dist_0017,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0116,Dist_0028,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0116,Retail_0116,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0117,Dist_0024,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0117,Dist_0027,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0117,Dist_0031,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0117,Retail_0117,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0010,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0011,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0016,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0018,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0019,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0020,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0023,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0025,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0026,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Dist_0030,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0118,Retail_0118,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0119,Dist_0011,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0119,Dist_0016,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0119,Dist_0018,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0119,Dist_0023,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0119,Dist_0026,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0119,Retail_0119,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0120,Dist_0004,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0120,Retail_0120,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0121,Dist_0006,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0121,Retail_0121,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0122,Dist_0012,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0122,Dist_0015,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0122,Dist_0017,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0122,Retail_0122,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0123,Dist_0017,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0123,Dist_0028,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0123,Retail_0123,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0124,Dist_0003,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0124,Retail_0124,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0125,Dist_0002,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0125,Dist_0006,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0125,Retail_0125,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0126,Dist_0024,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0126,Dist_0027,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0126,Retail_0126,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0127,Dist_0014,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0127,Retail_0127,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0128,Dist_0027,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0128,Retail_0128,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0129,Dist_0008,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0129,Dist_0021,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0129,Dist_0028,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0129,Retail_0129,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0130,Dist_0020,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0130,Retail_0130,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0131,Dist_0007,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0131,Dist_0022,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0131,Retail_0131,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0132,Dist_0003,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0132,Dist_0004,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0132,Dist_0005,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0132,Retail_0132,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0133,Dist_0013,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0133,Retail_0133,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0134,Dist_0010,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0134,Dist_0019,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0134,Dist_0025,,,,,,,,,,,
25,,Company Identifier,SIC Code,SIC Description,Manuf_0134,Dist_0030,,,,,,,,,,,
