/chain,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
38,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Trans_0053,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Trans_0054,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Trans_0055,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Trans_0056,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Trans_0057,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Trans_0058,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Trans_0059,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Trans_0060,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Trans_0061,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Trans_0062,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Trans_0063,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Trans_0064,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Trans_0065,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Trans_0066,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Trans_0067,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Trans_0068,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Trans_0069,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Trans_0070,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Trans_0071,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Trans_0072,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Trans_0073,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Trans_0074,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Trans_0075,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Trans_0076,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Trans_0077,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Trans_0078,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Trans_0079,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Trans_0080,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Trans_0081,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Trans_0082,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Trans_0083,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Trans_0084,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Trans_0085,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Trans_0086,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Trans_0087,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Trans_0088,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Trans_0089,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Trans_0090,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Trans_0091,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Trans_0092,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Trans_0093,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Trans_0094,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Trans_0095,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Trans_0096,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Trans_0097,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Trans_0098,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Trans_0099,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Trans_0100,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Trans_0101,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Trans_0102,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Trans_0103,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Trans_0104,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Trans_0105,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Trans_0106,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Trans_0107,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Trans_0108,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Trans_0109,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Trans_0110,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Trans_0111,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Trans_0112,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Trans_0113,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Trans_0114,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Trans_0115,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Trans_0116,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Trans_0117,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Trans_0118,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Trans_0119,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Trans_0120,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Trans_0121,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Trans_0122,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Trans_0123,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Trans_0124,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Trans_0125,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Trans_0126,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Trans_0127,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Trans_0128,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Trans_0129,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Trans_0130,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Trans_0131,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Trans_0132,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Trans_0133,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Trans_0134,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Trans_0135,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Trans_0136,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Trans_0137,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Trans_0138,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Trans_0139,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Trans_0140,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Trans_0141,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Trans_0142,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Trans_0143,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Trans_0144,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Trans_0145,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Trans_0146,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Trans_0147,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Trans_0148,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Trans_0149,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Trans_0150,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Trans_0151,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Trans_0152,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Trans_0153,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Trans_0154,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Trans_0155,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Trans_0156,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Trans_0157,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Trans_0158,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Trans_0159,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Trans_0160,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Trans_0161,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Trans_0162,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Trans_0163,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Trans_0164,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Trans_0165,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Trans_0166,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Trans_0167,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Trans_0168,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Trans_0169,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Trans_0170,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Trans_0171,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Trans_0172,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Trans_0173,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Trans_0174,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Trans_0175,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Trans_0176,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Trans_0177,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Trans_0178,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Trans_0179,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Trans_0180,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Trans_0181,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Trans_0182,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Trans_0183,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Trans_0184,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Trans_0185,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Trans_0186,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Trans_0187,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Trans_0188,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Trans_0189,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Trans_0190,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Trans_0191,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Trans_0192,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Trans_0193,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Trans_0194,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Trans_0195,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Trans_0196,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Trans_0197,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Trans_0198,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Trans_0199,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Trans_0200,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Trans_0201,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Trans_0202,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Trans_0203,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Trans_0204,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Trans_0205,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Trans_0206,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Trans_0207,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Trans_0208,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Trans_0209,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Trans_0210,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Trans_0211,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Trans_0212,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Trans_0213,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Trans_0214,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Trans_0215,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Trans_0216,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Trans_0217,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Trans_0218,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Trans_0219,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Trans_0220,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Trans_0221,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Trans_0222,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Trans_0223,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Trans_0224,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Trans_0225,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Trans_0226,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Trans_0227,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Trans_0228,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Trans_0229,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Trans_0230,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Trans_0231,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Trans_0232,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Trans_0233,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Trans_0234,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Trans_0235,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Trans_0236,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Trans_0237,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Trans_0238,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Trans_0239,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Trans_0240,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Trans_0241,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Trans_0242,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Trans_0243,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Trans_0244,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Trans_0245,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Trans_0246,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Trans_0247,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Trans_0248,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Trans_0249,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Trans_0250,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Trans_0251,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Trans_0252,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Trans_0253,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Trans_0254,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Trans_0255,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Trans_0256,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Trans_0257,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Trans_0258,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Trans_0259,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Trans_0260,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Trans_0261,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Trans_0262,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Trans_0263,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Trans_0264,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Trans_0265,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Trans_0266,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Trans_0267,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Trans_0268,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Trans_0269,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Trans_0270,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Trans_0271,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Trans_0272,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Trans_0273,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Trans_0274,,,,,,,,,,,,
38,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Trans_0275,,,,,,,,,,,,
