/chain,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
28,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0056,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0057,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0058,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0059,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0062,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0063,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0081,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0091,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0016,Manuf_0055,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0017,Manuf_0056,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0018,Manuf_0057,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0019,Manuf_0058,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0020,Manuf_0059,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0021,Manuf_0060,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0021,Manuf_0061,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0021,Manuf_0062,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0022,Manuf_0063,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0064,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0069,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0074,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0077,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0078,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0024,Manuf_0064,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0024,Manuf_0065,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0024,Manuf_0066,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0065,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0070,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0075,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0079,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0084,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0088,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0089,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0090,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0093,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0066,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0067,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0068,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0071,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0072,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0073,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0076,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0085,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0086,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0087,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0092,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0027,Manuf_0069,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0028,Manuf_0070,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0028,Manuf_0089,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Manuf_0067,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Manuf_0068,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Manuf_0071,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0030,Manuf_0072,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0073,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Manuf_0074,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Manuf_0075,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Manuf_0076,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Manuf_0077,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Manuf_0078,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Manuf_0079,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Manuf_0080,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Manuf_0081,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Manuf_0082,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Manuf_0083,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Manuf_0084,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0085,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Manuf_0086,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Manuf_0087,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Manuf_0088,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Manuf_0090,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Manuf_0091,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Manuf_0092,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Manuf_0093,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Retail_0016,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Retail_0017,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Retail_0018,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Retail_0019,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Retail_0020,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Retail_0021,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Retail_0022,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Retail_0023,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0057,Retail_0024,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0058,Retail_0025,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0058,Retail_0026,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Retail_0027,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0059,Retail_0028,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0060,Retail_0029,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0060,Retail_0030,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0061,Retail_0031,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0061,Retail_0032,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0062,Retail_0033,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0062,Retail_0034,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0063,Retail_0035,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0063,Retail_0036,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0064,Retail_0037,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0064,Retail_0038,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0065,Retail_0039,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0065,Retail_0040,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0066,Retail_0041,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0066,Retail_0042,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0069,Retail_0043,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0069,Retail_0044,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0070,Retail_0045,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0070,Retail_0046,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0071,Retail_0047,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0071,Retail_0048,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0072,Retail_0049,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0072,Retail_0050,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0073,Retail_0051,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0073,Retail_0052,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0074,Retail_0053,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0074,Retail_0054,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0075,Retail_0055,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0075,Retail_0056,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0076,Retail_0057,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0076,Retail_0058,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0077,Retail_0059,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0077,Retail_0060,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0078,Retail_0061,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0078,Retail_0062,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Retail_0063,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0079,Retail_0064,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0080,Retail_0065,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0081,Retail_0066,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0082,Retail_0067,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0082,Retail_0068,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0082,Retail_0069,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0083,Retail_0070,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0083,Retail_0071,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0083,Retail_0072,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0084,Retail_0073,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0085,Retail_0074,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0086,Retail_0075,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0087,Retail_0076,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0088,Retail_0077,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0088,Retail_0078,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0088,Retail_0079,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0089,Retail_0080,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0090,Retail_0081,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Manuf_0090,Retail_0082,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0001,Manuf_0001,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0001,Manuf_0003,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0002,Manuf_0002,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0002,Manuf_0004,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0003,Manuf_0005,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0003,Manuf_0006,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0023,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0025,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0026,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0005,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0005,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0005,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0006,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0006,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0006,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0007,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0007,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0007,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0008,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0008,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0008,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0009,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0009,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0009,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0010,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0010,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0010,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0011,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0011,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0011,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0012,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0012,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0012,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0014,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0014,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0014,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0014,Manuf_0023,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0014,Manuf_0025,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0014,Manuf_0026,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0021,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0023,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0025,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0026,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0032,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0038,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0045,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0023,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0025,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0026,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0023,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0025,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0026,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0019,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0019,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0019,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0021,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0021,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0021,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0023,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0025,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0026,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0014,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0015,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0011,,,,,,,,,,,,
28,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0014,,,,,,,,,,,,
