/chain,,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@stDevDemand,/stages/stage/@stDevStageTime,/stages/stage/@xPos,/stages/stage/@yPos
10,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0014,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0014,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0014,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0019,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0019,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0019,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0019,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0019,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0019,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0021,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0021,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0021,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0030,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0030,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0001,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0002,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0003,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0004,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0005,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0006,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0007,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0008,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0009,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0010,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0011,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0012,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0013,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0037,Manuf_0007,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0037,Manuf_0009,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0038,Manuf_0008,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0039,Manuf_0007,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0039,Manuf_0008,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0039,Manuf_0009,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0040,Manuf_0007,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0040,Manuf_0008,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0040,Manuf_0009,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0041,Manuf_0010,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0041,Manuf_0012,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0042,Manuf_0010,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0042,Manuf_0011,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0043,Manuf_0010,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0043,Manuf_0011,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0043,Manuf_0012,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0043,Manuf_0013,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0044,Manuf_0012,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0044,Manuf_0013,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0045,Manuf_0010,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0045,Manuf_0011,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0045,Manuf_0012,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,Part_0045,Manuf_0013,,,,,,,,,,,,
10,,Company Identifier,SIC Code,SIC Description,,,5.28,0,0,0.95,Manuf,1691.85,Manuf_0001,6,5.37,0.81,416,784
10,,Company Identifier,SIC Code,SIC Description,,,4.06,0,0,0.95,Manuf,2031.39,Manuf_0002,6,3.79,0.91,416,848
10,,Company Identifier,SIC Code,SIC Description,,,3.71,0,0,0.95,Manuf,1720.85,Manuf_0003,20,2.54,2.5,416,912
10,,Company Identifier,SIC Code,SIC Description,,,4.54,0,0,0.95,Manuf,2006.58,Manuf_0004,6,3.37,0.81,416,976
10,,Company Identifier,SIC Code,SIC Description,,,3.92,0,0,0.95,Manuf,2081.03,Manuf_0005,5,3.56,0.81,416,1040
10,,Company Identifier,SIC Code,SIC Description,,,3.57,0,0,0.95,Manuf,2186.33,Manuf_0006,10,3.31,1.74,416,1104
10,,Company Identifier,SIC Code,SIC Description,,,3.88,10,0,0.98,Manuf,1208.27,Manuf_0007,5,3.7,1,416,2272
10,,Company Identifier,SIC Code,SIC Description,,,3.36,10,0,0.98,Manuf,992.64,Manuf_0008,23,4.77,2.5,416,2352
10,,Company Identifier,SIC Code,SIC Description,,,3.04,10,0,0.98,Manuf,1254.53,Manuf_0009,6,4.52,1,416,2416
10,,Company Identifier,SIC Code,SIC Description,,,3.13,10,0,0.98,Manuf,1415.12,Manuf_0010,8,4.55,0.97,416,2480
10,,Company Identifier,SIC Code,SIC Description,,,3.69,10,0,0.98,Manuf,817.05,Manuf_0011,6,5.53,,416,2544
10,,Company Identifier,SIC Code,SIC Description,,,3.29,10,0,0.98,Manuf,1746.84,Manuf_0012,6,4.98,1.02,416,2608
10,,Company Identifier,SIC Code,SIC Description,,,2.94,10,0,0.98,Manuf,565.93,Manuf_0013,50,5.66,1,416,2672
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4.69,Part_0001,39,,,48,16
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,5.09,Part_0002,26,,,48,80
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4.81,Part_0003,22,,,48,144
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4.65,Part_0004,46,,,48,208
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,5,Part_0005,24,,,48,272
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4.49,Part_0006,55,,,48,336
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,45.92,Part_0007,95,,,48,400
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,38.1,Part_0008,31,,,48,464
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,26.52,Part_0009,10,,,48,528
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4,Part_0010,43,,,48,592
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,100.58,Part_0011,28,,,48,656
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,7.39,Part_0012,10,,0.5,48,720
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,11.84,Part_0013,53,,,48,784
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,23.25,Part_0014,31,,,48,848
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,9.87,Part_0015,9,,,48,912
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,105.34,Part_0016,31,,,48,976
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,16.32,Part_0017,52,,,48,1040
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,20.69,Part_0018,42,,,48,1104
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,11.8,Part_0019,35,,,48,1168
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,1236.12,Part_0020,44,,,48,1232
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,1018.27,Part_0021,118,,1.9,48,1296
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,8.27,Part_0022,56,,,48,1360
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,16.36,Part_0023,27,,,48,1424
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,556.53,Part_0024,122,,22.86,48,1488
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,736.08,Part_0025,57,,2,48,1552
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,25.93,Part_0026,56,,,48,1616
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,27.75,Part_0027,6,,1.99,48,1680
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4.63,Part_0028,46,,,48,1744
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4.84,Part_0029,49,,,48,1808
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,24.2,Part_0030,34,,0.63,48,1872
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,1959.09,Part_0031,55,,,48,1936
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,65.38,Part_0032,37,,0.61,48,2000
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,24.5,Part_0033,47,,,48,2064
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,3.92,Part_0034,44,,,48,2128
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,20.77,Part_0035,51,,,48,2192
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4.48,Part_0036,34,,,48,2256
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,3823.67,Part_0037,40,,,48,2320
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,3150.74,Part_0038,49,,,48,2384
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,27.11,Part_0039,53,,,48,2448
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4.01,Part_0040,31,,,48,2512
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,2165.52,Part_0041,63,,1.83,48,2576
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4.37,Part_0042,52,,,48,2640
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,1454.52,Part_0043,112,,10.44,48,2704
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,4.99,Part_0044,52,,,48,2768
10,,Company Identifier,SIC Code,SIC Description,,,,,1,,Part,25.23,Part_0045,37,,,48,2832
