/chain,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@stDevDemand,/stages/stage/@xPos,/stages/stage/@yPos
19,,Company Identifier,SIC Code,SIC Description,Manuf_0024,Trans_0022,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Trans_0026,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Trans_0027,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0027,Trans_0028,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0028,Trans_0030,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Trans_0031,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0030,Trans_0033,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Trans_0034,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Trans_0035,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Trans_0037,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Trans_0039,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Trans_0040,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Trans_0041,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Trans_0042,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Manuf_0042,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Manuf_0044,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Manuf_0046,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Manuf_0047,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Dist_0001,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Dist_0002,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0052,Dist_0003,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Dist_0004,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Dist_0005,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0053,Dist_0006,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Dist_0007,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Dist_0008,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0054,Dist_0009,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Dist_0010,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Dist_0011,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0055,Dist_0012,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Dist_0013,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Dist_0014,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Manuf_0056,Dist_0015,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0001,Manuf_0001,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0002,Manuf_0002,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0003,Trans_0002,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0003,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0004,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0004,Manuf_0005,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0005,Manuf_0039,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0005,Trans_0003,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0006,Manuf_0007,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0006,Manuf_0008,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0006,Manuf_0023,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0006,Trans_0020,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0007,Manuf_0009,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0007,Manuf_0010,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0007,Manuf_0024,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0007,Trans_0025,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0008,Manuf_0010,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0008,Manuf_0026,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0008,Manuf_0027,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0008,Trans_0029,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0009,Manuf_0010,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0009,Manuf_0028,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0009,Manuf_0029,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0009,Trans_0032,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0010,Trans_0004,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0011,Manuf_0012,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0012,Manuf_0013,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0014,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0015,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0013,Manuf_0016,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0014,Trans_0005,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0030,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0031,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0015,Manuf_0032,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0015,Trans_0036,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0016,Manuf_0034,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0035,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0036,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0017,Manuf_0037,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0039,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0018,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0019,Trans_0038,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0020,Manuf_0041,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0021,Manuf_0041,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0022,Manuf_0041,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0023,Manuf_0042,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0042,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0044,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0046,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0024,Manuf_0047,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0044,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0046,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0025,Manuf_0047,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0042,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0043,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0044,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0045,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0046,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0047,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0051,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0026,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0042,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0044,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0046,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0027,Manuf_0047,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0048,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0049,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0028,Manuf_0050,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0048,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0049,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0029,Manuf_0050,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0030,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0031,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0032,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0033,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0034,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0035,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0036,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0037,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0037,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0037,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0037,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0037,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0038,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0038,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0038,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0038,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0038,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0039,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0039,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0039,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0039,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0039,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0040,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0041,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0041,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0041,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0042,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0042,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Part_0043,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0001,Manuf_0002,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0002,Manuf_0011,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0003,Manuf_0017,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0003,Manuf_0018,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0003,Manuf_0019,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0004,Manuf_0033,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0005,Manuf_0039,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0005,Manuf_0043,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0005,Manuf_0045,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0005,Manuf_0051,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0006,Manuf_0040,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0007,Manuf_0048,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0008,Manuf_0049,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0009,Manuf_0050,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0010,Manuf_0043,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0011,Manuf_0045,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0012,Manuf_0051,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0013,Manuf_0043,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0014,Manuf_0045,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0015,Manuf_0051,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0016,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0017,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0018,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0018,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0019,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0020,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0020,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0021,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0022,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0023,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0024,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0024,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0025,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0026,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0027,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0028,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0028,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0029,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0030,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0031,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0032,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0033,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0034,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0035,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0036,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0036,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0037,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0038,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0038,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0038,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0038,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0039,Manuf_0052,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0039,Manuf_0053,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0039,Manuf_0054,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0039,Manuf_0055,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0039,Manuf_0056,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0040,Manuf_0044,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0041,Manuf_0046,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,Trans_0042,Manuf_0047,,,,,,,,,,,
19,,Company Identifier,SIC Code,SIC Description,,,24.58,0,0,0.97,Dist,1,Dist_0001,5,64.36,1344,1632
19,,Company Identifier,SIC Code,SIC Description,,,15.29,0,0,0.97,Dist,2,Dist_0002,6,54.75,1344,1696
19,,Company Identifier,SIC Code,SIC Description,,,3.21,0,0,0.97,Dist,1,Dist_0003,5,14.65,1344,1760
19,,Company Identifier,SIC Code,SIC Description,,,3.97,0,0,0.97,Dist,1,Dist_0004,3,6.47,1344,1872
19,,Company Identifier,SIC Code,SIC Description,,,1.66,0,0,0.97,Dist,1,Dist_0005,4,11.02,1344,1936
19,,Company Identifier,SIC Code,SIC Description,,,2.09,0,0,0.97,Dist,1,Dist_0006,5,7.3,1344,2000
19,,Company Identifier,SIC Code,SIC Description,,,1.51,0,0,0.97,Dist,1,Dist_0007,8,7.73,1344,2144
19,,Company Identifier,SIC Code,SIC Description,,,2.25,0,0,0.97,Dist,2,Dist_0008,5,8.65,1344,2208
19,,Company Identifier,SIC Code,SIC Description,,,4.69,0,0,0.97,Dist,1,Dist_0009,4,8.18,1344,2272
19,,Company Identifier,SIC Code,SIC Description,,,117.4,0,0,0.97,Dist,2,Dist_0010,5,147.12,1344,2384
19,,Company Identifier,SIC Code,SIC Description,,,43.17,0,0,0.97,Dist,2,Dist_0011,4,178.08,1344,2448
19,,Company Identifier,SIC Code,SIC Description,,,1.98,0,0,0.97,Dist,2,Dist_0012,5,38.73,1344,2512
19,,Company Identifier,SIC Code,SIC Description,,,28.69,0,0,0.97,Dist,2,Dist_0013,6,82.24,1344,2624
19,,Company Identifier,SIC Code,SIC Description,,,17.8,0,0,0.97,Dist,1,Dist_0014,5,39.1,1344,2688
19,,Company Identifier,SIC Code,SIC Description,,,2.36,0,0,0.97,Dist,1,Dist_0015,9,13,1344,2752
19,,Company Identifier,SIC Code,SIC Description,,,,,7,,Manuf,2.04,Manuf_0001,3,,208,896
19,,Company Identifier,SIC Code,SIC Description,,,,,5,,Manuf,2.1,Manuf_0002,3,,528,896
