/chain,,,,,,,,,,,,,,,,,
/@company,/@company/#agg,/@companyIdentifier,/@sicCode,/@sicDescription,/arcs/arc/@from,/arcs/arc/@to,/stages/stage/@avgDemand,/stages/stage/@maxServiceTime,/stages/stage/@relDepth,/stages/stage/@serviceLevel,/stages/stage/@stageClassification,/stages/stage/@stageCost,/stages/stage/@stageName,/stages/stage/@stageTime,/stages/stage/@stDevDemand,/stages/stage/@xPos,/stages/stage/@yPos
13,,Company Identifier,SIC Code,SIC Description,Manuf_0011,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0011,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0011,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0011,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0011,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0011,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0011,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0012,Manuf_0100,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0012,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0012,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0012,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0012,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0012,Manuf_0105,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0012,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0012,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0012,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0013,Manuf_0100,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0013,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0013,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0013,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0013,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0013,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0013,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0013,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0014,Manuf_0100,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0014,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0014,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0014,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0014,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0014,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0014,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0014,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0015,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0016,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0016,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0016,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0017,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0017,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0017,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0018,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0018,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0018,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0018,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0019,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0019,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0019,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0019,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0019,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0020,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0020,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0020,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0020,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0021,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0021,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0021,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0021,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0021,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0022,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0022,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0022,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0022,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0022,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0022,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0023,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0024,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0024,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0024,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0024,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0024,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0025,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0026,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0027,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0027,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0027,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0027,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0027,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0028,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0028,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0028,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0028,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0028,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0029,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0030,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0030,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0030,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0030,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0030,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0105,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0031,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0032,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0033,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0034,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0035,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0036,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0037,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0038,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0039,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0040,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0041,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0042,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0043,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0044,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0045,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0046,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0047,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0048,Manuf_0108,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0049,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Manuf_0103,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Manuf_0104,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Manuf_0106,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0050,Manuf_0107,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Manuf_0101,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Manuf_0102,,,,,,,,,,,
13,,Company Identifier,SIC Code,SIC Description,Manuf_0051,Manuf_0103,,,,,,,,,,,
